pool_id_bech32,pool_id_hex,active_epoch_no,margin,fixed_cost,pledge,deposit,reward_addr,owners,relays,ticker,pool_group,meta_url,meta_hash,pool_status,active_stake,retiring_epoch
pool14kg79f3v5lqfvp5etqvmy6m9kuzpnd80w5cl44qrl8tpuk00quc,ad91e2a62ca7c09606995819b26b65b70419b4ef7531fad403f9d61e,418,0.042,340000000,109000000000,,stake1uxljsn9gl53sw5kut2ucpkp3l9706p85qfs2lauy2vxx8mgxf555t,"[""stake1uytwrmnqp06armk8wcvrcvmdtxg4zfz68wexl78f7rwtjcq8a5j2g"",""stake1uxljsn9gl53sw5kut2ucpkp3l9706p85qfs2lauy2vxx8mgxf555t""]","[{""dns"":null,""srv"":null,""ipv4"":""104.248.18.79"",""ipv6"":null,""port"":8081},{""dns"":null,""srv"":null,""ipv4"":""167.71.63.99"",""ipv6"":null,""port"":8081}]",HEX,,https://hex-pool.com/files/HEX.metadata.json,\x46a380b60eea0bd89981755c6e0227738ad97ab587ad13ad5b9e4cf58d3cd957,retired,,544
pool1lagcrwhhy24grdxpetj5vwwey6z8ncp7gx9gdd5p7gnd5f6urcc,ff5181baf722aa81b4c1cae54639d9268479e03e418a86b681f226da,317,0.02,340000000,20000000000,,stake1u9pss8x9mdtdldd9tspy9wwdcll7wucnn2xd0ts7vz6x9yqupglzm,"[""stake1u9pss8x9mdtdldd9tspy9wwdcll7wucnn2xd0ts7vz6x9yqupglzm""]","[{""dns"":""relay1.gamerpool.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",GAMER,,https://gamerpool.net/poolMetaData.json,\x878b70c8b3bd560f7e20bb54dab62eccce165ade84186f5e4d533c0edcc7a24a,retired,,340
pool13n4jzw847sspllczxgnza7vkq80m8px7mpvwnsqthyy2790vmyc,8ceb2138f5f4201fff0232262ef99601dfb384ded858e9c00bb908af,329,0.03,340000000,50000000000,,stake1uyc4gpj4ye5j6sxpeh5wlr4zchrv0cya3talarxmsyfc96g3cylkp,"[""stake1uyc4gpj4ye5j6sxpeh5wlr4zchrv0cya3talarxmsyfc96g3cylkp""]","[{""dns"":null,""srv"":null,""ipv4"":""49.12.132.108"",""ipv6"":null,""port"":6000}]",,,https://staker.space/pool-metadata.json,\xcfc72bb8e09f314bd7cd77859aef392a1b7cc0ed448511daefc2e6f8e341b5f8,retired,,331
pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,cdae4a1a08974113e77ea332cb1da97d9e3fca5cf797f9394739214b,429,0,340000000,1000000000,,stake1u8uzevd539lxn40jt60g72a649zdphe9e8hrye4nf5jv0js9uzhzg,"[""stake1u8uzevd539lxn40jt60g72a649zdphe9e8hrye4nf5jv0js9uzhzg""]","[{""dns"":""toki.relay.staking.outofbits.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3333}]",SOBIT,,https://meta.staking.outofbits.com/sobit-003.json,\xabd19e26d91938b9b02bb85f4e0cbaf6b86e6da9bffdeec5693148c9113a6db9,registered,2050554443272,
pool1qqqz9vlskay2gv3ec5pyck8c2tq9ty7dpfm60x8shvapguhcemt,000022b3f0b748a43239c5024c58f852c05593cd0a77a798f0bb3a14,318,0.0258,340000000,10000000000,,stake1u8qxnvgv8xyy6ae6c9x0jzfsta5s3h3n3wudvnewlglnsuqchvtrg,"[""stake1u9yy7tguycnjl2tm8dhtujx4jme0gc6nwvpa8mwnxu0crtg3s2x2m"",""stake1ux22ka78a30anj2du6r6n2vw6n58ydt7yw3vfsqgugjkpvqk2xypr"",""stake1uxtmcm880shvshqn26hg5agc9ujmwx0nk6xk6sv0pusgq3ch4kmlv"",""stake1u8qxnvgv8xyy6ae6c9x0jzfsta5s3h3n3wudvnewlglnsuqchvtrg""]","[{""dns"":""buffy.relay.crypto2099.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",,,https://static.crypto2099.io/buffy.metadata.json,\x142cc8f1cffade04e2df5a95ff5f01a521a67d7275ca5026fd7c43ff164b3bed,retired,,318
pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,7095ee942c6aa5d594f08fa9f377b2f00c4abe96dd58209e2e9d18b7,611,0,500000000,0,,stake1u9fmjukee03j6muve25tcgu2r4duxkhrlvfd5epu70vc0lsvy4lu8,"[""stake1u9fmjukee03j6muve25tcgu2r4duxkhrlvfd5epu70vc0lsvy4lu8""]","[{""dns"":""135.181.28.81"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6001}]",BRADA,,https://bit.ly/bradapool-meta,\x553384ec2bd174b9dfa783ed0ec4076c3f9164df098f3b47564123e68e51296b,registered,5656122294850,
pool1d70vllztcsgx3ku8h5vnukzz2a7lpzjxfjmuqqvxtj9kq27hygs,6f9ecffc4bc41068db87bd193e5842577df08a464cb7c001865c8b60,248,0.015,340000000,230000000000,,stake1uyc4xd0kw3ytwxpx6rtjwy5w23zxq85cpkn8wvthy5q8jpsu2tqjf,"[""stake1uyc4xd0kw3ytwxpx6rtjwy5w23zxq85cpkn8wvthy5q8jpsu2tqjf"",""stake1u9tcm85ca6u3czrqv6zvulg5nvs8nevd5sg678rpqe283ycz0xucp""]","[{""dns"":null,""srv"":null,""ipv4"":""82.71.27.2"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""82.71.27.2"",""ipv6"":null,""port"":3002}]",LIV,,https://babbageblockchain.github.io/LiverpoolADA/MD.json,\x78fd0a2a346f7d16c609e63e7673c4cf2a41873004e623a53c3c68bc4f6c8355,registered,430364362995,
pool130f7tnlumxe5yuzsqqphy00cal8yugh5x66zgnz48zqyypns0k3,8bd3e5cffcd9b34270500003723df8efce4e22f436b4244c55388042,218,0.02,340000000,400000000000,,stake1uxs5vk3cdc69v5d3ch7hd6x5ffnue8xhkv94rphdu0hew5grhhyc2,"[""stake1uxs5vk3cdc69v5d3ch7hd6x5ffnue8xhkv94rphdu0hew5grhhyc2""]","[{""dns"":null,""srv"":null,""ipv4"":""134.209.186.30"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""134.209.179.10"",""ipv6"":null,""port"":3001}]",2PCT,,https://data.pooltool.io/md/13c28902-56a7-47ba-a566-5d5ea12ce574,\x88bf1d7d35f1c778df09a95f56d317fc9c2428daa6f758cc4af68f822cd043a6,retired,,246
pool1qqqrutr85x04emqsnlacgz6drtzpvp8v3kmlkw8gpnzry67qeuz,00003e2c67a19f5cec109ffb840b4d1ac41604ec8db7fb38e80cc432,211,0.0258,340000000,200000000000,,stake1u8lvqm5lps86z9g5tss36q4phm2ytq9y4lc4fvfaexz87ws9h9xy2,"[""stake1ux42ffqgl7l6xgjektn98lxlanslkgtkkkv6rc6kp0zwkjcmkyavj"",""stake1uxhlyflag684mgtg3s80fuk2z9r2jqxmx76uhgkz64d6exc8rxdpm"",""stake1u8tztjut4dyw57g50xtfu6fmugxtxft85s49qxxz8tlpyhqyvr7l9"",""stake1u8m905psp0993ze3zrulr776cuk9gvekzdplt7f9x2arydqf4uxma"",""stake1u8lvqm5lps86z9g5tss36q4phm2ytq9y4lc4fvfaexz87ws9h9xy2""]","[{""dns"":""spike.relay.crypto2099.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",,,https://static.crypto2099.io/spike.metadata.json,\xaf8219376c2ef2319b80faa7e27c35d0654d029fd02ae5a39f3aa5a18c5edfaa,retired,,240
pool14hsxa2zfwzvy9ncdjwnx0xkcltjmdydeayxfju7suuuewv0dnke,ade06ea849709842cf0d93a6679ad8fae5b691b9e90c9973d0e73997,488,0,170000000,50000000000,,stake1uxgaw0tmaqcj8stu0lpj3ksnmpcga2a9ywargmmmptj963c69a8ng,"[""stake1uxgaw0tmaqcj8stu0lpj3ksnmpcga2a9ywargmmmptj963c69a8ng""]","[{""dns"":null,""srv"":null,""ipv4"":""192.99.160.137"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""152.53.12.223"",""ipv6"":null,""port"":3001}]",KROM,,https://dekrom.dev/krom-metadata-001.json,\x52676b6eaf9a938206153dbb8f6c2f56d535db5ced9a27a72662cbec5ae486f2,registered,280856873332,
pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,7e3a1ed8f2085923debacc6866aefaba941edd638ff0886061ebf521,459,0.01,170000000,100000000000,,stake1u90fnpcuhwaynvg7rffzmauypgxyzcw6ylf3us3qs7lraps02pkhx,"[""stake1u90fnpcuhwaynvg7rffzmauypgxyzcw6ylf3us3qs7lraps02pkhx""]","[{""dns"":null,""srv"":null,""ipv4"":""3.20.137.144"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""99.79.80.130"",""ipv6"":null,""port"":3001}]",SWAG,,https://raw.githubusercontent.com/jlt03/20/master/poolmeta.json,\x5155db5eec34baaaedb6e7080ac7f5bd9f5b290a8aba4e422c1f756df3a76b42,retired,,475
pool1a6ccp9fpgn40r2jl7fapjv3224swqf72z5gt4cgwctnk5etfjlr,eeb180952144eaf1aa5ff27a19322a5560e027ca1510bae10ec2e76a,361,0.0165,340000000,40000000000,,stake1u8qeucc4jx540pszg6kwfet8n4fqnxxvtwwujhay74xn35g59xanm,"[""stake1u8qeucc4jx540pszg6kwfet8n4fqnxxvtwwujhay74xn35g59xanm""]","[{""dns"":null,""srv"":null,""ipv4"":""144.91.124.235"",""ipv6"":null,""port"":3001}]",,,https://shorturl.at/dRUW1,\x03e482b732b5663d839031c0cdaace0391c364e95e20d7b637773e6a395dec64,retired,,397
pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,03ba735795ea8294bccd63efd305168ac8367e9d6fd5f0a6225e12b0,530,0,340000000,200000000000,,stake1ux7kguedxffhv8v45zh4m9ngd0vghzxw8cxwat4xwyque0qzmetmd,"[""stake1ux7kguedxffhv8v45zh4m9ngd0vghzxw8cxwat4xwyque0qzmetmd""]","[{""dns"":""a-r1.elitestakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7011},{""dns"":""a-r2.elitestakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7012},{""dns"":""b-r3.elitestakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7013},{""dns"":""b-r4.elitestakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":7014}]",ELITE,ELITE,https://elitestakepool.com/pools/meta/pool1/poolmeta.json,\x80586b2d64e1f49fcf28a2b8cd78d84661b4affe7b3d0a4ce7c9f39071468022,registered,30790082001107,
pool1h5jtxde8j86qrnqzj32ugn480u7gw5xw8wqy5d227rl3vfg58qz,bd24b3372791f401cc029455c44ea77f3c8750ce3b804a354af0ff16,315,0.024,340000000,51000000000,,stake1uyut2xrh6tzn85h9rvcxnas86k86cslz24sz00u24s9gtcs7wy0et,"[""stake1uyut2xrh6tzn85h9rvcxnas86k86cslz24sz00u24s9gtcs7wy0et""]","[{""dns"":""relay.mainnet.cardano.none.guru"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":30042}]",PEACE,,https://repsistance.github.io/home/mainnet-meta-epoch312.json,\x72db291954cc3d70fde2060943918f62fefc8cbfdc418a3f1af1edadc17fc4c9,registered,420839195863,
pool1378u3xd5h393n0dwqszfw4dmen5vlmnm2fsdczd3v92n6dlw6qm,8f8fc899b4bc4b19bdae04049755bbcce8cfee7b5260dc09b161553d,264,0,340000000,10000000000,,stake1uxr82q7398ld8klje5pw2unslwndyjg0czk83ywzyk4umfsxfl5xj,"[""stake1uxr82q7398ld8klje5pw2unslwndyjg0czk83ywzyk4umfsxfl5xj""]","[{""dns"":null,""srv"":null,""ipv4"":""137.117.34.33"",""ipv6"":null,""port"":3001}]",FIRE,,https://raw.githubusercontent.com/TJT10/1/main/poolmeta.json,\xa60317be96d3c2237474f601db472c9feb4258319847a924b49ce2f449350736,retired,,267
pool1gpz25s2aasmqnh9tg8a2rxmyxuvmj5s779htxk295e9ajnzjflc,4044aa415dec3609dcab41faa19b643719b9521ef16eb35945a64bd9,385,0,340000000,10000000000,,stake1uxkptsa4lkr55jleztw43t37vgdn88l6ghclfwuxld2eykgpgvg3f,"[""stake1uxkptsa4lkr55jleztw43t37vgdn88l6ghclfwuxld2eykgpgvg3f""]","[{""dns"":null,""srv"":null,""ipv4"":""206.189.248.9"",""ipv6"":null,""port"":7777},{""dns"":null,""srv"":null,""ipv4"":""45.79.210.80"",""ipv6"":null,""port"":6000}]",MUGGY,,https://muggy-pool.github.io/muggy/poolMetaData.json,\x0784a6c960dd60388e85b9dfa3ec265f0ee79ddf4cd6058637f588ae5a1ee929,registered,1753510354015,
pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,95954fa839905a201d8d97cc31be8bbd4ac2ad0df1d201accce3a23e,570,0.049,340000000,555000000,,stake1u9rkqjkqvsttmd0xatfs0me0yq3xp6dftq5g4cmspj7qe8ggg5ppt,"[""stake1u9rkqjkqvsttmd0xatfs0me0yq3xp6dftq5g4cmspj7qe8ggg5ppt""]",[],GROW,,https://cardanostakehouse.com/c36bf24c-c10c-43de-9de7-abf.json,\xf3361c204199cb4f5d7d7c7bc931c731fc6dc13b63025d715dc272d73f136c4a,registered,12934427618532,
pool1xxhs2zw5xa4g54d5p62j46nlqzwp8jklqvuv2agjlapwjx9qkg9,31af0509d4376a8a55b40e952aea7f009c13cadf0338c57512ff42e9,589,0.015,340000000,0,,stake1u8636jm3vf66kagmpfx2jytxwy60jfj9gfwf0p4g76ee0esz27hnw,"[""stake1u93amn4m3w2xtrh7zg5h7z36hnhjlp6zhvjc7xpwyj36qncmhjshh"",""stake1u8zjef48qs0tw8dz0tutadzuljaj5qwqrx98ysrlhkad5qskqghqs"",""stake1u8636jm3vf66kagmpfx2jytxwy60jfj9gfwf0p4g76ee0esz27hnw""]","[{""dns"":null,""srv"":null,""ipv4"":""51.195.91.118"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""51.161.35.246"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""49.12.123.178"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""95.217.58.124"",""ipv6"":null,""port"":3001}]",SWIM,EMURGO,https://kficz.github.io/swim.json,\xc7426f6ef38ee124b9339816879b7bcd3035d15bb2323716738efe56d07c2557,registered,14732709665797,
pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,d5b90a198d2411b5c82fbdfee5f94b86de49a8589bfa7720b9de358f,575,0.01,340000000,1000000000,,stake1u95skltm69dk49ls35sy8gagtgvqdjpeyu3jrk066fewfncay3zfu,"[""stake1uyf9l29u82dvmfazudjx6mk0465j2avr0zk3sqg77uty73sx6qsma""]","[{""dns"":null,""srv"":null,""ipv4"":""148.113.17.23"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""158.69.25.103"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""95.216.4.252"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""178.18.250.204"",""ipv6"":null,""port"":6000}]",EDEN,EDEN,https://garden-pool.com/gardenmeta-1.json,\xfc27327e0fa69622d6397d215852ca46dd736bc65324d2c2edff0b53c7232c61,registered,31746646286821,
pool10zdg2macln78u7h2uh3jxudxam6y0an8sa4dcmm5k86j536cmqa,789a856fb8fcfc7e7aeae5e32371a6eef447f667876adc6f74b1f52a,212,0.019,340000000,113000000000,,stake1u9skk7pmalyup5nwan7rrfg7hay7dx6k6wa5xms7srvgkkcqqn92d,"[""stake1u9skk7pmalyup5nwan7rrfg7hay7dx6k6wa5xms7srvgkkcqqn92d""]","[{""dns"":""relays.tomas-stefan.eu"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":8001}]",,,https://neo1pool.github.io/neo1/poolmeta.json,\xf8d20adac987e9e1e278f082515cc7446ff5eccb6ff63d0aec66c9843bb88677,retired,,221
pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,fb4b7b76ea6d857f442cb9569d186f328fc846bb83222c3150ec3346,505,0.008,340000000,400000000000,,stake1uxkq8uzlhxwdnftlxxeuhln9ztdzkjqqtsgsrptjdutm0dq00d74d,"[""stake1uy4le4hd3zlzlypzs947hy40qyq5qgs207s0cwr5vzw0quqkeh6zm"",""stake1uxkq8uzlhxwdnftlxxeuhln9ztdzkjqqtsgsrptjdutm0dq00d74d""]","[{""dns"":null,""srv"":null,""ipv4"":""223.25.73.249"",""ipv6"":null,""port"":6452},{""dns"":null,""srv"":null,""ipv4"":""128.199.147.30"",""ipv6"":null,""port"":6001},{""dns"":null,""srv"":null,""ipv4"":""158.140.141.199"",""ipv6"":null,""port"":8082}]",,KOPI,https://kopipool.com/kopipool.json,\x87b31808404bfc1d68389d83f528e76326d7d0287d2526335f42de5b2893d5a3,registered,14023679749090,
pool14ga7m2hv6y89u4jv9yf8mf28tjs078j43l5h4zgpxqp7q6ey4d6,aa3bedaaecd10e5e564c29127da5475ca0ff1e558fe97a89013003e0,229,0,340000000,5000000000,,stake1uy2xvuddzk4x7t04cy5phce6ppucee307vanqjrygml8c7cpn6tlf,"[""stake1uy2xvuddzk4x7t04cy5phce6ppucee307vanqjrygml8c7cpn6tlf""]","[{""dns"":""relay2-eu.riotpools.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":4002}]",,,https://riotpools.com/apex/poolmeta.json,\xda5ddd7179b84b665593020a0f5efc850b39205cc99b8504bd2e6e2cecdaa5cd,retired,,227
pool1lgdk6s5d6flv2sj0cgzz5es5vly8lg88k2e7457tc44hjf8pffk,fa1b6d428dd27ec5424fc2042a661467c87fa0e7b2b3ead3cbc56b79,238,0.025,340000000,105000000000,,stake1u8tutaux02kp2uvj3scs6m4x0xze9tvyr6u76phr9xl7anql5j0km,"[""stake1u8tutaux02kp2uvj3scs6m4x0xze9tvyr6u76phr9xl7anql5j0km""]","[{""dns"":null,""srv"":null,""ipv4"":""167.86.107.42"",""ipv6"":null,""port"":3003},{""dns"":null,""srv"":null,""ipv4"":""161.97.144.7"",""ipv6"":null,""port"":3001}]",ROCK,,https://raw.githubusercontent.com/TRP-1/R/master/poolmeta.json,\x951c1f1d776fb884b698e22cc7a722c74f5a4bd99e75f543a43e311257c40ad3,retired,,240
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,d248ded3c18e0e80d07a46f00a2d808075b989ccb1a0e40a76e5cee1,582,0.02,340000000,100000000000,,stake1u8z5lk99mgxg3nypdrm222sd674jq5u3nh08suld5rn433c0sldtc,"[""stake1u8z5lk99mgxg3nypdrm222sd674jq5u3nh08suld5rn433c0sldtc""]","[{""dns"":""eu-relay.hermes-stakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":1000},{""dns"":""us-relay.hermes-stakepool.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":1000}]",HRMS,HRMS,https://hermes-stakepool.com/meta/hrms.json,\x4781fffc4cc4a0d6074ae905869e8596f13246b79888af5a8d9580d3a372729a,registered,44159519246025,
pool1dvla4zq98hpvacv20snndupjrqhuc79zl6gjap565nku6et5zdx,6b3fda88053dc2cee18a7c2736f032182fcc78a2fe912e869aa4edcd,213,0.01,340000000,21000000000,,stake1u8hgl45kgtcdmckpruyusauxqgftn9vkh8ru9n0p8hhv0kq2dm2dh,"[""stake1u8hgl45kgtcdmckpruyusauxqgftn9vkh8ru9n0p8hhv0kq2dm2dh""]","[{""dns"":""adarelay.archpool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5001}]",,,https://www.archpool.io/poolmeta.json,\x4c9ab1037bfee66deabebb0524609b9c02b0561692d0ed8be3607950e3f89cdb,retired,,215
pool10s3paykwusv3zpfn9wkrzfvw6pch5tlcklwftj00a79yc3h0tgx,7c221e92cee4191105332bac31258ed0717a2ff8b7dc95c9efef8a4c,218,0.025,340000000,100000000000,,stake1u8r9lnpu3uzjcc4l030nuu7s5jtjlamz73c07shf5grvj3spqvm7x,"[""stake1u8r9lnpu3uzjcc4l030nuu7s5jtjlamz73c07shf5grvj3spqvm7x""]","[{""dns"":null,""srv"":null,""ipv4"":""134.209.186.30"",""ipv6"":null,""port"":3001},{""dns"":null,""srv"":null,""ipv4"":""134.209.179.10"",""ipv6"":null,""port"":3001}]",GOD,,https://data.pooltool.io/md/72bcd265-971f-4795-8b41-73c76dcc9e71,\x8ad2a330f648123a0237bfc467f240d8b20b51e3bb936e7bd9e9ed92c59da629,retired,,239
pool190a9js7lk9lvmrngre7w268z9tz9xs9yz77audvw8ag4jerfdhx,2bfa5943dfb17ecd8e681e7ce568e22ac45340a417bdde358e3f5159,240,0.03,340000000,100000000000,,stake1u9lw0wd9gr6kjykru6fh78hcr8ygvtpnal5q4vtq2yz6atslwhctj,"[""stake1u9lw0wd9gr6kjykru6fh78hcr8ygvtpnal5q4vtq2yz6atslwhctj""]","[{""dns"":""relay-sv2.cryptobounty.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-eu1.cryptobounty.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-eu2.cryptobounty.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001},{""dns"":""relay-t2.cryptobounty.tech"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3001}]",307,,https://raw.githubusercontent.com/c-b2/307/master/m8.json,\xb098b30157f4539a1ecd6b367b3a6c3fdef5554399e35f41a826d5257986a8cf,registered,2034456693155,
pool1s0t2vw6hsjlkzdax8cd4ae2gjsx0kwv3qn9005s0w7y9z2jup6x,83d6a63b5784bf6137a63e1b5ee548940cfb399104caf7d20f778851,210,0.01,340000000,375000000000,500000000,stake1uy7jjvsvl3urarj7js03h8z0s3wtumkktn93ppavjxf8zzqnj60ns,"[""stake1uy7jjvsvl3urarj7js03h8z0s3wtumkktn93ppavjxf8zzqnj60ns""]","[{""dns"":""r-eu-1.polypool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":4001},{""dns"":""r-us-1.polypool.io"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":4001}]",,,https://polypool.io/anod.json,\xc30dde3be5f66eeb11e1df12b9f84d318ce42706eb49a8070e5a96fc35dd39d0,retired,,209
pool1a3u8zuz7fqavxgl48s8k37w8w6njk7zevlzyfjdlzxfexjcue6a,ec7871705e483ac323f53c0f68f9c776a72b785967c444c9bf119393,301,0.0995,340000000,0,,stake1u8wzan33n9dzw69340x0fnsf082nf0maz9p3l2j8nwtk6qqc2frd6,"[""stake1u8wzan33n9dzw69340x0fnsf082nf0maz9p3l2j8nwtk6qqc2frd6""]","[{""dns"":null,""srv"":null,""ipv4"":""85.25.105.92"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""85.25.159.221"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""85.25.159.219"",""ipv6"":null,""port"":6000},{""dns"":null,""srv"":null,""ipv4"":""194.233.79.155"",""ipv6"":null,""port"":6000}]",AAA2,,https://raw.githubusercontent.com/stakelovelace/pub/main/a5.json,\x0df951049ddd9aa44cf1f99d42ae5b288ad84147dfb485f97aec53df94ec5c07,retired,,309
pool1vayu3mf4qgudxeelywy5jxjxaz56ycyr03trp4m4q7925mwv5ct,6749c8ed350238d3673f2389491a46e8a9a260837c5630d775078aaa,332,0.03,340000000,1000000000,,stake1uyg90musdfujz2cnh72vjgnzes69f7qmz4erle432rcsh7sqdu9hw,"[""stake1uyg90musdfujz2cnh72vjgnzes69f7qmz4erle432rcsh7sqdu9hw"",""stake1u8uypxj34tvpg4z509c7mvjwfa42fy60ke83jt429m7hkhs9h2l3w""]","[{""dns"":""relay.anqahub.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3031},{""dns"":""mvprelay.anqahub.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""htzrelay.anqahub.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":3032},{""dns"":""lagos.anqahub.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000},{""dns"":""raspberry.anqahub.com"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":6000}]",,,http://ankachain.com/ankachain/ANQA.pool.json,\x9d275a7c73c2981043c156174d3e4ce588fa7e0cec157bc81944c4eee2814695,retired,,341
pool1xh0kehvrn64azddplff6gfycc86cjcrjs6zlznfcdk3f6wj86ed,35df6cdd839eabd135a1fa53a42498c1f58960728685f14d386da29d,217,0,340000000,100000000000,,stake1u9k9qf8ge5ume06zkx4vs9esxfa7ujlxcqvff532a760akgmd8nlf,"[""stake1u9k9qf8ge5ume06zkx4vs9esxfa7ujlxcqvff532a760akgmd8nlf""]","[{""dns"":null,""srv"":null,""ipv4"":""161.35.39.78"",""ipv6"":null,""port"":7801},{""dns"":null,""srv"":null,""ipv4"":""46.101.187.68"",""ipv6"":null,""port"":7801},{""dns"":null,""srv"":null,""ipv4"":""64.227.99.186"",""ipv6"":null,""port"":7801},{""dns"":null,""srv"":null,""ipv4"":""167.71.181.159"",""ipv6"":null,""port"":7801},{""dns"":null,""srv"":null,""ipv4"":""134.209.102.74"",""ipv6"":null,""port"":7801},{""dns"":null,""srv"":null,""ipv4"":""82.69.76.85"",""ipv6"":null,""port"":7801}]",,,https://kernopool.com/kpmeta1.json,\xbffa837ab785223b9b55de6698516b3324a413e128e2eb5f5a8bb0cb0b08e92c,retired,,228
pool1qqqyv9pn9typyqwcxqk5ewpxy5p27g5j2ms58hpp2c2kuzs5z77,00004614332ac81201d8302d4cb8262502af229256e143dc2156156e,574,0.025,170000000,55555000000,,stake1u90vwe59ecn32x2tsvc44vtucwc8z7rv2fxznt6kmn8cqnsqhtpqn,"[""stake1u90vwe59ecn32x2tsvc44vtucwc8z7rv2fxznt6kmn8cqnsqhtpqn"",""stake1u9658xgzll2su0mpfgjykz86zutmv7x737vcdgf3nsu03wqt63ggw""]","[{""dns"":""relay1.angelstakepool.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5001},{""dns"":""relay2.angelstakepool.net"",""srv"":null,""ipv4"":null,""ipv6"":null,""port"":5002}]",ANGEL,ANGEL,https://angelstakepool.net/pool/angel.json,\xea8a35f582533beabcc146a9fdddc71fc9f831ff9328aa67e823b84d154163f0,registered,27152140075380,
pool1v4adhelnswa7pwv2njn5h84atw08mlc79ll2ewl2kgxhv3cqwql,657adbe7f383bbe0b98a9ca74b9ebd5b9e7dff1e2ffeacbbeab20d76,255,0,340000000,50000000000,,stake1u9p26xk0cnjccs2an3qsm6fqca3uqp3e94l6dxu6pxvxkyqxa7q82,"[""stake1uxp44frw7ncrcl93re70mhkm0jzk8zdw054fllgx88xgtyq9j6dpd""]",[],12345,,https://cardanometa.blob.core.windows.net/zpools/RIP.json,\xb71b3ff0eb76ec60f835c1ec2ebb73bd9dc380d0cab2dde771d0fcb6c97df54c,retired,,253
